drug_id,cell_line,gene_symbol,log2fc,pvalue
Sorafenib,K562,GENE002,0.2757556199251104,0.3840179851766154
Sorafenib,K562,GENE003,2.2618459657884764,0.0346076091111665
Sorafenib,K562,GENE004,0.5605923948351511,0.29585937866118783
Sorafenib,K562,GENE005,-0.24337963993034537,0.4157979167214873
Sorafenib,K562,GENE006,0.26390694230178846,0.37160406142273333
Sorafenib,K562,GENE007,-0.4240014290757883,0.33986268795586216
Sorafenib,K562,GENE008,1.7462600716886976,0.08425369954422483
Sorafenib,K562,GENE009,0.019548997800201053,0.5200360787931009
Sorafenib,K562,GENE010,0.118982445949944,0.45188102516406253
Sorafenib,K562,GENE011,-0.018967347813812235,0.4896514597217563
Sorafenib,K562,GENE012,0.8697522982690318,0.206503252319964
Sorafenib,K562,GENE013,-0.25573682813717324,0.37892108713777667
Sorafenib,K562,GENE014,0.3210913975497649,0.3705642835942058
Sorafenib,K562,GENE015,-0.2844452048116374,0.40202377230550784
Sorafenib,K562,GENE016,0.361242121783034,0.37049057832406923
Sorafenib,K562,GENE017,-0.32223788510769136,0.3746823047423281
Sorafenib,K562,GENE018,-0.408518465491399,0.35383180999396163
Sorafenib,K562,GENE019,-0.23199364236558553,0.3869499366275633
Sorafenib,K562,GENE020,0.8836931663297423,0.19620361401452163
Sorafenib,K562,GENE021,-2.102713010210441,0.0656119347608788
Sorafenib,K562,GENE022,1.208231382481465,0.1218382846555513
Sorafenib,K562,GENE023,0.1739934538993109,0.41323109091516996
Sorafenib,K562,GENE024,-2.516703016442289,0.031583366673955414
Sorafenib,K562,GENE025,-0.6677266802040059,0.2266770017177264
Sorafenib,K562,GENE026,0.4913520240477531,0.2845795985800184
Sorafenib,K562,GENE027,1.2440439381935386,0.16179711458349577
Sorafenib,K562,GENE028,-0.7505534958150063,0.20682207744528625
Sorafenib,K562,GENE029,-0.2528497577244227,0.37910590439710734
Sorafenib,K562,GENE030,-0.0550310758722997,0.513421529163265
Sorafenib,K562,GENE031,1.661795129100492,0.09496547281499855
Sorafenib,K562,GENE032,0.38150532995894515,0.3434816452774553
Sorafenib,K562,GENE033,0.5532325271825497,0.2979545346138654
Sorafenib,K562,GENE034,0.4268107095902706,0.31864921114774525
Sorafenib,K562,GENE035,0.16784593924686364,0.4382826411172174
Sorafenib,K562,GENE036,-0.15778064500099692,0.4380409561597862
Sorafenib,K562,GENE037,0.20503689915781872,0.4389808925694835
Sorafenib,K562,GENE038,-0.8312501519836255,0.2019539234843234
Sorafenib,K562,GENE039,-0.08877880513314905,0.49372619326023715
Sorafenib,K562,GENE040,0.046250808806846296,0.48213999949620634
Sorafenib,K562,GENE041,0.958274637686867,0.1644905868056966
Sorafenib,K562,GENE042,0.09708643907554065,0.47340445899403005
Sorafenib,K562,GENE043,0.11876943179688712,0.48351982938344173
Sorafenib,K562,GENE044,0.06730900516934493,0.4844312667226609
Sorafenib,K562,GENE045,1.8127659571191086,0.06467313443390811
Sorafenib,K562,GENE046,-2.0195985098223215,0.06140361049655529
Sorafenib,K562,GENE047,-0.06934841505150667,0.46771458483527595
Sorafenib,K562,GENE048,-0.2645863490259698,0.37367223531867966
Sorafenib,K562,GENE049,-1.4246296586364116,0.11398928576798678
Sorafenib,K562,GENE050,-0.8754793025895029,0.2135595576940123
Sorafenib,K562,GENE051,-0.27758606355288046,0.40238113023742206
Sorafenib,K562,GENE052,-0.2138246469378464,0.3936888214115146
Sorafenib,K562,GENE053,-0.12614575462535782,0.4694028754405592
Sorafenib,K562,GENE054,-0.5317219977231558,0.2811709025590312
Sorafenib,K562,GENE055,-0.0927019879842665,0.4730727016263284
Sorafenib,K562,GENE056,0.19611158793757819,0.4039550989143399
Sorafenib,K562,GENE057,0.4870878344959034,0.28662587249153554
Sorafenib,K562,GENE058,-0.3692086252708574,0.3588162985617547
Sorafenib,K562,GENE059,-0.07619213460556004,0.4763850336235501
Sorafenib,K562,GENE060,0.06230322119296545,0.49942913243995735
Sorafenib,K562,GENE061,-1.0737557860354412,0.16630838970699952
Sorafenib,K562,GENE062,0.2545340251405058,0.4077977632617812
Sorafenib,K562,GENE063,0.5950082847976355,0.27967745383568016
Sorafenib,K562,GENE064,0.47114661440166533,0.2975806135979955
Sorafenib,K562,GENE065,0.47687603279290025,0.30924895422738197
Sorafenib,K562,GENE066,-0.5446448778953312,0.2842705603454484
Sorafenib,K562,GENE067,-0.5354782615785297,0.283198415265209
Sorafenib,K562,GENE068,0.7077366215947056,0.2144351703608983
Sorafenib,K562,GENE069,-2.082933987974722,0.08257845621299711
Sorafenib,K562,GENE070,0.43012529325900173,0.34047936059287853
Sorafenib,K562,GENE071,0.7230673185950366,0.23458191461598082
Sorafenib,K562,GENE072,0.1714241960399983,0.45461144555852806
Sorafenib,K562,GENE073,-0.23052750699738023,0.40112159627054017
Sorafenib,K562,GENE074,-0.1401174651252509,0.45336320390561763
Sorafenib,K562,GENE075,0.1571557977066449,0.45445891211334866
Sorafenib,K562,GENE076,-0.7576944288969851,0.21427072418118484
Sorafenib,K562,GENE077,-2.2335591790428806,0.06076071089600461
Sorafenib,K562,GENE078,-0.5977902649839762,0.29374648460144936
Sorafenib,K562,GENE079,0.6670964072192925,0.25273741492159985
Sorafenib,K562,GENE080,2.1163396976154023,0.08208894073937487
Sorafenib,K562,GENE081,-0.2550279038317933,0.39255154002395637
Sorafenib,K562,GENE082,-0.29984130879639936,0.3915210322427581
Sorafenib,K562,GENE083,-0.07088606724706795,0.4675887702400045
Sorafenib,K562,GENE084,-0.08124350878579438,0.48285500136075493
Sorafenib,K562,GENE085,1.6020959893765931,0.100771183427763
Sorafenib,K562,GENE086,0.2241600053377622,0.3882369987710155
Sorafenib,K562,GENE087,-0.5542211077136071,0.2816855042241002
Sorafenib,K562,GENE088,0.46646272372464187,0.2926744610472685
Sorafenib,K562,GENE089,0.9148039585561399,0.1748766515195583
Sorafenib,K562,GENE090,0.5153748328484115,0.31479322316748626
Sorafenib,K562,GENE091,0.2859435166940677,0.3954527704549385
Sorafenib,K562,GENE092,1.6748215956586785,0.08356696907762129
Sorafenib,K562,GENE093,-0.02417584173866912,0.5182714621937997
Sorafenib,K562,GENE094,-2.0034225696659798,0.0708526293916054
Sorafenib,K562,GENE095,0.3973291387595945,0.34348537565206505
Sorafenib,K562,GENE096,-0.8547806124845438,0.21908023433887747
Sorafenib,K562,GENE097,0.195191032048668,0.40425826368580675
Sorafenib,K562,GENE098,-0.6796625855957663,0.2583519078759151
Sorafenib,K562,GENE099,-0.7378948914680092,0.22907375334901808
Sorafenib,K562,GENE100,-0.6858085445216046,0.24734590455068026
Sorafenib,K562,GENE101,-0.16017275691437888,0.42351320476123216
Sorafenib,K562,GENE102,0.11075217760521126,0.4573272921438959
Sorafenib,K562,GENE103,-0.7119562357150504,0.24143005701894865
Sorafenib,K562,GENE104,0.7882264544170772,0.23807998668183333
Sorafenib,K562,GENE105,0.6872344367155518,0.2506401935602914
Sorafenib,K562,GENE106,-0.08905486582090869,0.4897723841301792
Sorafenib,K562,GENE107,-0.7701855104661843,0.24456114696451445
Sorafenib,K562,GENE108,0.11824276774901368,0.4418041542890887
Sorafenib,K562,GENE109,-0.7854587204239444,0.21966639611656807
Sorafenib,K562,GENE110,0.48770686596443985,0.32839855045222177
Sorafenib,K562,GENE111,0.19008441630799694,0.40715510817287126
Sorafenib,K562,GENE112,2.04124034999076,0.071965780304269
Sorafenib,K562,GENE113,-0.5766916995524892,0.2840174830187019
Sorafenib,K562,GENE114,0.8725516356709625,0.19526259126302098
Sorafenib,K562,GENE115,-0.4774190484017624,0.28233350952370456
Sorafenib,K562,GENE116,-0.028110199427080824,0.48617273077732426
Sorafenib,K562,GENE117,-0.09645246301142447,0.44640177573003803
Sorafenib,K562,GENE118,-0.683402197556242,0.22799446197242565
Sorafenib,K562,GENE119,0.3490968499399782,0.36836616462426436
Sorafenib,K562,GENE120,-1.3673044418495675,0.142672880098075
Sorafenib,K562,GENE121,-0.47921605262568967,0.32010964821608145
Sorafenib,K562,GENE122,-0.30386937592871716,0.37804117577739244
Sorafenib,K562,GENE123,-0.12960427098238209,0.4408237434756326
Sorafenib,K562,GENE124,0.3473664274463711,0.3581941427351883
Sorafenib,K562,GENE125,0.024493601759971218,0.5317094373494036
Sorafenib,K562,GENE126,0.8081330350945516,0.23428158102350494
Sorafenib,K562,GENE127,-0.648204152045186,0.2590968403352267
Sorafenib,K562,GENE128,0.746050012914669,0.24835607193148754
Sorafenib,K562,GENE129,0.3962875463733984,0.31518209649320433
Sorafenib,K562,GENE130,-0.5189902028687948,0.31370878660600776
Sorafenib,K562,GENE131,-0.8275243675472616,0.23302679561759554
Sorafenib,K562,GENE132,-0.08493852950908916,0.46363880381662953
Sorafenib,K562,GENE133,0.18085915500136507,0.4042336573527398
Sorafenib,K562,GENE134,0.4723675266724806,0.3049591782093092
Sorafenib,K562,GENE135,-0.5477349775276783,0.2849725482082204
Sorafenib,K562,GENE136,-0.36974687651109306,0.33704185350893684
Sorafenib,K562,GENE137,0.4301387123126688,0.3139159135503392
Sorafenib,K562,GENE138,-0.2627115115764003,0.38927191287310076
Sorafenib,K562,GENE139,0.08849610546111536,0.4563181403136089
Sorafenib,K562,GENE140,-0.21608925474783156,0.41217162375549377
Sorafenib,K562,GENE141,0.5789659998008598,0.25106320028993434
Sorafenib,K562,GENE142,0.0831685584201722,0.4908467018239508
Sorafenib,K562,GENE143,-0.2098686456786387,0.4241854097656944
Sorafenib,K562,GENE144,-0.24448277992903356,0.40754214274182976
Sorafenib,K562,GENE145,0.1465601528471179,0.4284499688710082
Sorafenib,K562,GENE146,0.11641153106503901,0.47928252647086805
Sorafenib,K562,GENE147,-0.18197032167369467,0.43775173686268526
Sorafenib,K562,GENE148,0.6151939065510154,0.2714873942201815
Sorafenib,K562,GENE149,0.19874108794784212,0.4224104461856359
Sorafenib,K562,GENE150,-0.5169828699858253,0.3150837544424754
Sorafenib,K562,GENE151,-1.1173342177741667,0.13237611672588334
Sorafenib,K562,GENE152,-0.3629112148006534,0.33703882643054356
Sorafenib,K562,GENE153,-1.5998802811817694,0.07720128498394808
Sorafenib,K562,GENE154,-0.41960625576219457,0.3152899704735782
Sorafenib,K562,GENE155,1.5870956257580806,0.09278326313230219
Sorafenib,K562,GENE156,-0.6001001472487797,0.2774538902423899
Sorafenib,K562,GENE157,-0.08383978322030308,0.4897199195706798
Sorafenib,K562,GENE158,0.11685747364735634,0.44135513144561095
Sorafenib,K562,GENE159,-2.2738084931248492,0.041163706132227466
Sorafenib,K562,GENE160,-0.010562125069554437,0.4939207420421405
Sorafenib,U2OS,TP53,-0.3048259128535888,0.3665219098929506
Sorafenib,U2OS,EGFR,-0.1331473567869714,0.4560562078304992
Sorafenib,U2OS,MYC,0.7112053546383451,0.25004479523767026
Sorafenib,U2OS,BRAF,1.2541380324408289,0.1228771752072649
Sorafenib,U2OS,KRAS,0.08518128379379229,0.460889386399311
Sorafenib,U2OS,PIK3CA,0.7276777351643975,0.2343086668106076
Sorafenib,U2OS,PTEN,0.841453672382208,0.18237370124595687
Sorafenib,U2OS,MAPK1,0.3661607776213633,0.3389426409280564
Sorafenib,U2OS,AKT1,0.046733281020122856,0.5211117372347368
Sorafenib,U2OS,STAT3,-0.4689179522757304,0.30475417110424774
Sorafenib,U2OS,CDK1,-0.18650619024083698,0.42446510298328394
Sorafenib,U2OS,CDKN1A,0.04375663030457792,0.5012593171973388
Sorafenib,U2OS,RB1,1.1612829397140136,0.12530097896921985
Sorafenib,U2OS,NFkB1,-0.42024298572559676,0.3513210571871481
Sorafenib,U2OS,ERBB2,-0.5469496450434035,0.27415173558888034
Sorafenib,U2OS,MTOR,-0.15504585824261755,0.41991946973887684
Sorafenib,U2OS,JUN,0.3148966072933869,0.35503863162481586
Sorafenib,U2OS,FOS,0.2477978574488465,0.41313898830402196
Sorafenib,U2OS,HIF1A,0.10004855921203648,0.47236430275082947
Sorafenib,U2OS,VEGFA,0.5323171145861015,0.29728106611143623
Sorafenib,U2OS,GENE001,-1.0325414555871233,0.1744604590506404
Sorafenib,U2OS,GENE002,-0.7698429167522215,0.20029791164954075
Sorafenib,U2OS,GENE003,2.155790164926116,0.06224305443197903
Sorafenib,U2OS,GENE004,-0.6978677530344048,0.2561254441833357
Sorafenib,U2OS,GENE005,0.12249385758625528,0.44959408474703744
Sorafenib,U2OS,GENE006,0.2104672110621437,0.4286312124397522
Sorafenib,U2OS,GENE007,-0.07887330401270753,0.5004057405116578
Sorafenib,U2OS,GENE008,2.0383180834088264,0.048645334662261716
Sorafenib,U2OS,GENE009,0.24656703532781832,0.374882009541258
Sorafenib,U2OS,GENE010,0.3414455538365044,0.34238391118070544
Sorafenib,U2OS,GENE011,0.9315139235918877,0.17037998161434223
Sorafenib,U2OS,GENE012,0.28933922302511894,0.36557073437574433
Sorafenib,U2OS,GENE013,-0.2901290871807952,0.39903040953322433
Sorafenib,U2OS,GENE014,-0.3179883883009501,0.37717978846051703
Sorafenib,U2OS,GENE015,0.41227240769339346,0.32269735733758764
Sorafenib,U2OS,GENE016,0.3324973633176188,0.3738556429119755
Sorafenib,U2OS,GENE017,0.8182420928165989,0.23234085461951448
Sorafenib,U2OS,GENE018,-0.3148279491698816,0.3491240715052969
Sorafenib,U2OS,GENE019,0.17396617908763218,0.45310687938586425
Sorafenib,U2OS,GENE020,-0.09737933949158255,0.4690639602813568
Sorafenib,U2OS,GENE021,-2.5684273635755335,0.047868704441714004
Sorafenib,U2OS,GENE022,1.9635805186316304,0.06484123612063412
Sorafenib,U2OS,GENE023,-0.28173655957283283,0.39681407074468694
Sorafenib,U2OS,GENE024,-0.9330538771680313,0.20544954775457108
Sorafenib,U2OS,GENE025,0.1078076208010467,0.4887456195499008
Sorafenib,U2OS,GENE026,-0.020830884073336005,0.5119444453162617
Sorafenib,U2OS,GENE027,1.4291200689099859,0.11461042317224716
Sorafenib,U2OS,GENE028,-0.569168168279945,0.26257518386867434
Sorafenib,U2OS,GENE029,0.15604028016305652,0.45952228338742873
Sorafenib,U2OS,GENE030,0.9073276711367315,0.2088403631362072
Sorafenib,U2OS,GENE031,1.0231791943468498,0.18399170912030277
Sorafenib,U2OS,GENE032,0.6874430455719498,0.23729203471595953
Sorafenib,U2OS,GENE033,-0.08806330171854143,0.4927712989301905
Sorafenib,U2OS,GENE034,0.9129458895814263,0.16722319131369728
Sorafenib,U2OS,GENE035,0.5386536448125141,0.31096427371951507
Sorafenib,U2OS,GENE036,0.23517237082941614,0.38679904545514543
Sorafenib,U2OS,GENE037,-1.2669356001024028,0.13986658668245788
Sorafenib,U2OS,GENE038,0.17662650377383973,0.4439035957605983
Sorafenib,U2OS,GENE039,0.6387495943194322,0.26887373779076
Sorafenib,U2OS,GENE040,-0.18651172475508587,0.4071632267639518
Sorafenib,U2OS,GENE041,-0.7623003556101539,0.20240308908503502
Sorafenib,U2OS,GENE042,-0.385723579294079,0.35644920718225387
Sorafenib,U2OS,GENE043,-0.1648682250446477,0.43506464880001516
Sorafenib,U2OS,GENE044,0.3652889347210752,0.35806371579800533
Sorafenib,U2OS,GENE045,2.463586067594725,0.026886415961931275
Sorafenib,U2OS,GENE046,-1.5421870587480622,0.09383283039767146
Sorafenib,U2OS,GENE047,-0.05828107759961922,0.476023985680255
Sorafenib,U2OS,GENE048,-1.418577779427473,0.1287497234057219
Sorafenib,U2OS,GENE049,-0.62497312894767,0.28437984910592506
Sorafenib,U2OS,GENE050,-0.04801484829883282,0.501497426806952
Sorafenib,U2OS,GENE051,0.18334443782748763,0.40832192082210267
Sorafenib,U2OS,GENE052,-0.05539997611005592,0.5023349286046707
Sorafenib,U2OS,GENE053,-0.3573081294512468,0.3540429923837485
Sorafenib,U2OS,GENE054,0.6390348558291958,0.2719602011974588
Sorafenib,U2OS,GENE055,-0.14130746820653425,0.4586113761064462
Sorafenib,U2OS,GENE056,0.059585881467555654,0.4954586583409358
Sorafenib,U2OS,GENE057,-0.011997401677053347,0.5185319988751115
Sorafenib,U2OS,GENE058,0.1286586456832822,0.45042087747998805
Sorafenib,U2OS,GENE059,-0.6337104461224283,0.24009957242860214
Sorafenib,U2OS,GENE060,-0.6234419365194819,0.2731584567709928
Sorafenib,U2OS,GENE061,-0.06625886199055207,0.5104665174737839
Sorafenib,U2OS,GENE062,1.1126053321934546,0.15311123360069856
Sorafenib,U2OS,GENE063,-0.25571628540630564,0.3747996605916449
Sorafenib,U2OS,GENE064,-0.05197438303142867,0.5027123083117003
Sorafenib,U2OS,GENE065,-0.4944137011033736,0.2939976564812111
Sorafenib,U2OS,GENE066,0.25038201764908324,0.38839451190508517
Sorafenib,U2OS,GENE067,-0.241370063437679,0.3839810185933011
Sorafenib,U2OS,GENE068,-0.6130179603436868,0.2655761437925968
Sorafenib,U2OS,GENE069,-1.5693426337825722,0.0874285516707975
Sorafenib,U2OS,GENE070,0.29999634098286526,0.3571873950098794
Sorafenib,U2OS,GENE071,0.12436753703610237,0.44986706971400825
Sorafenib,U2OS,GENE072,-0.5515232237381733,0.2626329976167988
Sorafenib,U2OS,GENE073,-0.6593913188352686,0.26064335128398786
Sorafenib,U2OS,GENE074,-0.22716929985782303,0.3989192521174421
Sorafenib,U2OS,GENE075,-0.2017178530179176,0.40372289571613235
Sorafenib,U2OS,GENE076,-0.47341202700731255,0.3230910066142124
Sorafenib,U2OS,GENE077,-1.8849838761673494,0.05539243587762582
Sorafenib,U2OS,GENE078,-0.6623172572376989,0.26469731523817064
Sorafenib,U2OS,GENE079,-0.12216492200624453,0.47814519691376856
Sorafenib,U2OS,GENE080,2.114564562334052,0.05626778142662782
Sorafenib,U2OS,GENE081,0.28945965329321516,0.3894211442471082
Sorafenib,U2OS,GENE082,-0.033748991124910734,0.5215693158136672
Sorafenib,U2OS,GENE083,0.47165143350942784,0.32702313212394396
Sorafenib,U2OS,GENE084,-0.5714172714402068,0.2758391379003412
Sorafenib,U2OS,GENE085,2.277832063974496,0.06049459412762761
Sorafenib,U2OS,GENE086,-0.007280041809588181,0.5044481629845389
Sorafenib,U2OS,GENE087,0.04793645343026432,0.4956464892956042
Sorafenib,U2OS,GENE088,0.1759632049778386,0.4111137879653754
Sorafenib,U2OS,GENE089,-0.7606738236455448,0.2481964563183246
Sorafenib,U2OS,GENE090,-0.04262072792083951,0.48369015128864745
Sorafenib,U2OS,GENE091,0.0445248909519788,0.4996081441201553
Sorafenib,U2OS,GENE092,1.4521074755089727,0.09058712372629035
Sorafenib,U2OS,GENE093,0.9391111927104385,0.17423096483549572
Sorafenib,U2OS,GENE094,-1.3665053360106603,0.09985089745370655
Sorafenib,U2OS,GENE095,-0.5653791780720064,0.26403320718130424
Sorafenib,U2OS,GENE096,-0.0943255104619253,0.48753180482461916
Sorafenib,U2OS,GENE097,-0.4030538367111801,0.3371164952913815
Sorafenib,U2OS,GENE098,-0.5404197602019791,0.2785504474459097
Sorafenib,U2OS,GENE099,0.07858709622204081,0.48051241757650465
Sorafenib,U2OS,GENE100,0.4163082083907373,0.3439891384820255
Sorafenib,U2OS,GENE101,1.049473786154589,0.16849972278056344
Sorafenib,U2OS,GENE102,-0.6272805189569187,0.23980030252708937
Sorafenib,U2OS,GENE103,-0.3593821144769845,0.3515760935530533
Sorafenib,U2OS,GENE104,0.01904895302285027,0.525655411911839
Sorafenib,U2OS,GENE105,0.5016873526281292,0.2887725038439246
Sorafenib,U2OS,GENE106,-0.9616468605563873,0.16315342940759003
Sorafenib,U2OS,GENE107,-0.2843825927334583,0.37628677450925047
Sorafenib,U2OS,GENE108,-0.27740672579860254,0.3909341741342579
Sorafenib,U2OS,GENE109,0.6980724145334768,0.25428590918169247
Sorafenib,U2OS,GENE110,0.5206061833167611,0.2846499608367624
Sorafenib,U2OS,GENE111,-0.3101852101343043,0.35740587756223824
Sorafenib,U2OS,GENE112,1.0876366121031253,0.17242024571508524
Sorafenib,U2OS,GENE113,-0.13720217279255992,0.42836040950070897
Sorafenib,U2OS,GENE114,0.1973893128447415,0.4102363950240167
Sorafenib,U2OS,GENE115,-0.603613952989665,0.26978178040273443
Sorafenib,U2OS,GENE116,0.7246643039758417,0.24677542412796882
Sorafenib,U2OS,GENE117,-0.11605857447319695,0.4725379546844888
Sorafenib,U2OS,GENE118,-0.08858587951390036,0.48469153976405954
Sorafenib,U2OS,GENE119,-0.2700764274261741,0.40813233971068213
Sorafenib,U2OS,GENE120,-0.77471239821659,0.23099406691004026
Sorafenib,U2OS,GENE121,-0.3219508227362997,0.3615798242561734
Sorafenib,U2OS,GENE122,-0.24995817725140934,0.40477889254343075
Sorafenib,U2OS,GENE123,-1.01592229819068,0.18004559613419568
Sorafenib,U2OS,GENE124,-0.11787515152412557,0.4675840004843587
Sorafenib,U2OS,GENE125,-1.047200011853353,0.16707693604486806
Sorafenib,U2OS,GENE126,0.1012795584799503,0.4447630914023023
Sorafenib,U2OS,GENE127,0.3846790207738217,0.3208153262446558
Sorafenib,U2OS,GENE128,0.4134060201534574,0.3121291136947937
Sorafenib,U2OS,GENE129,0.48564673970135486,0.28211853060740916
Sorafenib,U2OS,GENE130,0.9312649759376356,0.17031030004793635
Sorafenib,U2OS,GENE131,0.5400605019029027,0.28520743449520924
Sorafenib,U2OS,GENE132,0.21485713945628615,0.3973238359246965
Sorafenib,U2OS,GENE133,-0.09672602862551306,0.4818689328613809
Sorafenib,U2OS,GENE134,-0.1503060682876545,0.44333167319747563
Sorafenib,U2OS,GENE135,0.005579845366044135,0.5016368837842803
Sorafenib,U2OS,GENE136,0.3934279012413499,0.3123627275947551
Sorafenib,U2OS,GENE137,0.955069201948752,0.1691743686702622
Sorafenib,U2OS,GENE138,-0.3676549065925427,0.3466007294391798
Sorafenib,U2OS,GENE139,0.4529129914085203,0.30595731061519915
Sorafenib,U2OS,GENE140,0.03532470403028037,0.5140567930896025
Sorafenib,U2OS,GENE141,0.407094737225993,0.3109426188383438
Sorafenib,U2OS,GENE142,0.5542085577304573,0.28558036323473196
Sorafenib,U2OS,GENE143,-0.5636141495825618,0.2729670522321496
Sorafenib,U2OS,GENE144,-0.4987556869382178,0.27799034493639435
Sorafenib,U2OS,GENE145,0.22847546313076236,0.4228264582691109
Sorafenib,U2OS,GENE146,0.9750439172515603,0.1705374051078966
